timestep = 0
vx	vy
0.443532	2.55479	
2.24063	5.27794	
3.05225	4.45083	
3.33927	5.00606	
1.54621	3.78122	
1.55271	4.25811	
2.21948	3.3183	
2.44287	3.41305	
2.55572	4.33593	
2.24025	4.58242	
0.919525	4.46336	
1.19121	4.54917	
0.32069	4.84973	
1.33488	5.69221	
1.5129	5.43449	
9.4208	5.16239	
0.317297	5.37532	
1.7521	8.67592	
1.74113	8.06957	
2.42874	7.83396	
2.87183	8.63859	
2.40902	9.03784	
5.00647	5.84696	
5.94276	6.18161	
4.84192	6.50794	
5.84146	6.89918	
8.98648	9.90554	
2.75492	1.24366	
2.97444	1.3975	
3.1711	1.31302	
2.58662	0.292359	
2.75123	9.93327	
5.53924	1.26731	
5.4423	0.334992	
4.66581	1.73243	
4.47056	1.00716	
4.44925	1.55645	
2.95312	3.18454	
3.03661	2.91294	
3.99473	3.90745	
3.45065	3.86148	
4.5051	3.4131	
4.27128	3.43833	
3.74251	2.77797	
4.93421	2.51616	
4.59282	2.06896	
3.86675	2.29297	
8.47409	0.647321	
9.32044	1.15006	
8.3011	1.37609	
8.8339	1.99724	
9.38504	1.77456	
4.72211	0.59716	
5.28542	0.271939	
4.03748	9.95883	
3.51904	0.643871	
7.76978	9.64859	
7.52909	0.364371	
7.43818	0.19692	
7.44142	1.34844	
7.34161	1.5075	
6.45638	1.18904	
5.84517	1.45006	
3.58871	0.0280437	
4.8097	9.44885	
6.53176	0.5122	
7.0376	0.139933	
timestep = 6.83
vx	vy
5.8862	0.0618992	
6.60053	9.17074	
6.13342	4.597	
9.19318	4.36745	
8.90377	4.30186	
9.5694	7.01355	
1.71359	0.432764	
8.45558	3.5992	
5.75853	3.73112	
6.30744	3.33649	
3.76226	5.922	
5.9755	8.0102	
5.3842	7.06869	
5.36501	7.16767	
4.71563	7.47566	
3.96343	6.51949	
2.37349	7.10425	
2.69446	6.63484	
3.74391	6.78779	
3.86223	7.15592	
6.73563	4.43675	
6.82313	3.6549	
7.7606	3.83827	
7.25047	3.45859	
7.20038	5.5455	
4.97091	4.58061	
4.34123	4.90176	
4.35209	5.43247	
9.49923	6.38065	
0.183502	6.01341	
0.193261	5.45792	
1.52871	7.06532	
1.25116	6.53832	
0.970805	0.054882	
9.82077	8.15951	
9.07233	7.39207	
9.11401	7.89301	
9.91934	9.38125	
7.75737	7.79812	
6.85367	8.75574	
6.00253	9.26673	
9.06987	2.95317	
8.50745	3.32249	
8.75319	2.20756	
1.00102	3.14043	
1.34867	1.84445	
9.45198	3.07421	
9.64928	3.91494	
4.159	4.79072	
2.52908	6.24066	
2.95443	5.73314	
1.52558	6.12161	
3.48845	7.57969	
1.17424	9.96568	
7.33254	5.35847	
7.17643	4.71198	
7.71781	4.38121	
8.23985	5.33884	
8.35327	4.76445	
6.02321	4.88791	
5.52165	5.02158	
6.56327	5.56196	
9.03012	5.57455	
9.1721	6.22714	
8.27963	7.00872	
8.2919	6.72403	
7.65928	7.5837	
8.00167	6.44642	
8.39115	5.53825	
6.93813	7.50232	
7.55283	6.42747	
6.53518	8.0704	
7.06604	6.74268	
9.85372	8.95521	
0.0206114	8.76756	
8.78596	8.09552	
8.6413	8.75345	
7.37727	8.82328	
8.52458	9.54651	
8.7509	8.89913	
7.59101	8.60681	
0.397336	9.8851	
6.3203	2.56023	
1.76687	2.56782	
1.84734	2.22417	
0.43487	1.31511	
9.98233	0.607653	
0.0817304	2.46448	
9.95576	1.99206	
2.90749	5.57372	
5.5917	8.94554	
4.39535	8.32147	
5.57593	8.44193	
4.75271	8.07641	
3.66281	8.06641	
3.18837	8.67074	
2.59214	7.50339	
2.35438	9.50793	
1.27096	9.67623	
1.06447	9.12657	
6.38024	6.06029	
6.8275	7.26058	
5.39191	5.70384	
0.377953	7.5828	
1.06502	7.70311	
1.12483	7.86049	
0.608087	8.76994	
0.685573	6.54525	
0.248718	7.20725	
3.54157	9.19557	
3.36758	9.79831	
4.84028	9.27599	
4.38741	8.92338	
5.04105	3.92894	
5.54479	3.64212	
6.74243	2.36027	
7.33897	2.8251	
7.89241	2.29876	
7.76983	2.68133	
6.88246	1.5729	
5.81063	2.25518	
5.38407	2.57909	
9.73183	3.93998	
0.458887	3.56127	
0.675844	3.1273	
2.9675	1.71001	
2.53573	2.14829	
1.74757	1.30481	
1.3537	1.57453	
0.863548	1.22231	
8.98795	9.94591	
9.74587	0.614182	
8.50749	0.635903	
0.443414	2.55471	
2.24011	5.27839	
3.05223	4.45048	
3.33892	5.00629	
1.54581	3.78113	
1.5518	4.25806	
2.21839	3.31842	
2.44166	3.41277	
2.55535	4.3359	
2.23957	4.58285	
0.918501	4.46233	
1.19022	4.54836	
0.31968	4.84942	
1.33399	5.69236	
1.51179	5.43473	
9.42035	5.16216	
0.316599	5.37526	
1.75304	8.67539	
1.74231	8.06856	
2.42884	7.8329	
2.8717	8.63765	
2.4094	9.03666	
5.00742	5.84592	
5.94272	6.1804	
4.84164	6.50694	
5.84156	6.89736	
8.9878	9.90549	
2.75553	1.24435	
2.97449	1.39736	
3.17178	1.31292	
2.58692	0.292952	
2.75133	9.933	
5.53869	1.26781	
5.44188	0.33566	
4.66532	1.73185	
4.47079	1.0066	
4.44935	1.55642	
2.95189	3.18352	
3.03564	2.9123	
3.99472	3.90729	
3.44998	3.86095	
4.50635	3.4125	
4.27161	3.43816	
3.74233	2.77776	
4.93489	2.51534	
4.5926	2.06817	
3.86659	2.29256	
8.47439	0.64818	
9.32074	1.15031	
8.30113	1.37644	
8.83435	1.99778	
9.38494	1.77568	
4.72127	0.596591	
5.28518	0.272026	
4.03848	9.95655	
3.51955	0.643601	
7.76939	9.6487	
7.52868	0.36434	
7.43753	0.196326	
7.44083	1.34799	
7.34081	1.50603	
6.45649	1.18878	
5.84519	1.45046	
3.58801	0.0265901	
4.80932	9.44734	
6.53098	0.51136	
7.03625	0.138711	
timestep = 6.84
vx	vy
5.88639	0.0623573	
6.60074	9.17029	
6.13338	4.59658	
9.19347	4.36674	
8.90377	4.30041	
9.56842	7.013	
1.71226	0.432691	
8.45566	3.5987	
5.75762	3.73028	
6.30592	3.33541	
3.76209	5.92204	
5.97564	8.00936	
5.38331	7.06788	
5.36398	7.16624	
4.71474	7.47467	
3.96314	6.51877	
2.37422	7.10322	
2.695	6.63441	
3.7436	6.78703	
3.86162	7.15508	
6.73537	4.43677	
6.8224	3.65411	
7.7605	3.83819	
7.25045	3.45874	
7.20137	5.54613	
4.97152	4.58017	
4.34097	4.90152	
4.35192	5.43174	
9.4986	6.38062	
0.182894	6.0138	
0.19321	5.45861	
1.52955	7.06464	
1.25197	6.53806	
0.970275	0.0556304	
9.8203	8.15947	
9.07227	7.3915	
9.11391	7.89284	
9.9199	9.38178	
7.7585	7.79792	
6.85389	8.75549	
6.00304	9.26599	
9.07023	2.95308	
8.50795	3.32266	
8.75313	2.20777	
1.00029	3.14041	
1.34825	1.8431	
9.45187	3.0733	
9.64927	3.91433	
4.15892	4.79115	
2.5293	6.24036	
2.95416	5.7335	
1.52609	6.12118	
3.4882	7.57916	
1.17316	9.96654	
7.33308	5.35844	
7.17671	4.71237	
7.71766	4.3805	
8.24023	5.33765	
8.35288	4.76279	
6.02355	4.88793	
5.52165	5.02063	
6.5635	5.56218	
9.02995	5.57367	
9.17214	6.2267	
8.28068	7.00777	
8.2927	6.72287	
7.66036	7.58316	
8.00266	6.44525	
8.39174	5.53703	
6.93857	7.50178	
7.55414	6.42707	
6.53549	8.07029	
7.06728	6.7417	
9.85409	8.95556	
0.0204445	8.76811	
8.7871	8.09524	
8.64261	8.75374	
7.37751	8.82363	
8.52525	9.54637	
8.75198	8.89949	
7.59234	8.60719	
0.397408	9.88578	
6.31885	2.55897	
1.76638	2.56673	
1.84699	2.22217	
0.434792	1.31437	
9.98276	0.607408	
0.0812911	2.4637	
9.95576	1.99144	
2.90699	5.57379	
5.59249	8.9441	
4.39545	8.3205	
5.57709	8.4404	
4.75304	8.07542	
3.662	8.0658	
3.18827	8.67004	
2.5925	7.50238	
2.35335	9.50793	
1.26947	9.67652	
1.06337	9.12645	
6.38058	6.05953	
6.82787	7.2592	
5.39151	5.70302	
0.377629	7.58246	
1.06557	7.7028	
1.12479	7.86004	
0.607361	8.77	
0.685611	6.54538	
0.248014	7.20693	
3.54175	9.19531	
3.36781	9.79873	
4.84058	9.27479	
4.38792	8.92228	
5.04179	3.92825	
5.5446	3.64132	
6.74165	2.35926	
7.33885	2.82529	
7.89257	2.29929	
7.77013	2.68194	
6.88232	1.57156	
5.80881	2.2548	
5.38274	2.57902	
9.73136	3.93955	
0.4583	3.56111	
0.674793	3.12621	
2.96766	1.71001	
2.53588	2.14733	
1.74694	1.30393	
1.35358	1.57429	
0.8632	1.2225	
8.98783	9.9462	
9.74603	0.614184	
8.50726	0.635029	
0.442538	2.55319	
2.23949	5.27753	
3.05244	4.45116	
3.33832	5.00684	
1.54497	3.78129	
1.55042	4.25707	
2.21776	3.31752	
2.44145	3.41178	
2.55489	4.33572	
2.23822	4.58166	
0.917743	4.4621	
1.18897	4.54725	
0.319181	4.84897	
1.3339	5.69161	
1.51098	5.43301	
9.42008	5.16188	
0.316382	5.37503	
1.75173	8.67439	
1.74188	8.06757	
2.42836	7.83179	
2.87122	8.63685	
2.40858	9.03603	
5.00765	5.84509	
5.94274	6.17937	
4.84133	6.50567	
5.84143	6.89665	
8.98835	9.90534	
2.75524	1.24326	
2.97472	1.39731	
3.17238	1.31344	
2.58571	0.292483	
2.75109	9.93324	
5.53798	1.26955	
5.44197	0.336347	
4.66447	1.733	
4.47061	1.00614	
4.44938	1.55716	
2.95222	3.18279	
3.03567	2.91157	
3.99503	3.90732	
3.45032	3.86118	
4.50713	3.41194	
4.27239	3.43806	
3.74274	2.7778	
4.9346	2.51539	
4.59222	2.06916	
3.86692	2.29326	
8.47498	0.647437	
9.32082	1.14912	
8.30182	1.37619	
8.83444	1.99716	
9.38521	1.77428	
4.72028	0.596358	
5.2849	0.271637	
4.03938	9.95523	
3.51966	0.643304	
7.76909	9.6485	
7.5292	0.363656	
7.43701	0.194906	
7.44151	1.34782	
7.34096	1.50573	
6.45663	1.18773	
5.8439	1.45101	
3.58739	0.0260974	
4.80896	9.44597	
6.53172	0.511061	
7.03605	0.137445	
timestep = 6.85
vx	vy
5.88637	0.06348	
6.60035	9.17117	
6.13415	4.59706	
9.19359	4.36667	
8.90375	4.30036	
9.56781	7.01281	
1.71223	0.43326	
8.45566	3.59796	
5.75811	3.73055	
6.30667	3.336	
3.76225	5.9209	
5.97462	8.00991	
5.38207	7.0683	
5.36295	7.16663	
4.71372	7.47513	
3.96272	6.51786	
2.37396	7.10342	
2.69565	6.63385	
3.74302	6.78668	
3.8602	7.15564	
6.73624	4.43788	
6.82318	3.65498	
7.76112	3.83773	
7.25113	3.45851	
7.20098	5.54605	
4.97182	4.58031	
4.3412	4.90155	
4.35157	5.43119	
9.49814	6.38109	
0.18222	6.01364	
0.193297	5.45866	
1.53019	7.06372	
1.25256	6.53668	
0.970605	0.0558645	
9.82122	8.15891	
9.07135	7.3919	
9.1137	7.89249	
9.92037	9.38203	
7.75833	7.79826	
6.85358	8.75558	
6.00232	9.26691	
9.07018	2.95282	
8.50817	3.32212	
8.75301	2.20739	
1.00091	3.13898	
1.34839	1.84332	
9.45064	3.07288	
9.64864	3.91433	
4.1588	4.79142	
2.53022	6.23908	
2.95467	5.73242	
1.52616	6.12027	
3.48757	7.5802	
1.17282	9.96614	
7.33291	5.35843	
7.17706	4.71279	
7.71796	4.38042	
8.23984	5.33728	
8.35307	4.76236	
6.02458	4.88798	
5.52208	5.02022	
6.56392	5.5619	
9.03011	5.57336	
9.1719	6.22671	
8.27932	7.00768	
8.29188	6.72188	
7.65928	7.58244	
8.00173	6.44378	
8.39153	5.53629	
6.93785	7.50102	
7.55293	6.42598	
6.53449	8.07025	
7.06673	6.74019	
9.85515	8.95503	
0.0212596	8.76725	
8.78746	8.09536	
8.64404	8.75406	
7.37823	8.82418	
8.5266	9.54654	
8.75352	8.89989	
7.59326	8.6077	
0.397852	9.886	
6.31896	2.55926	
1.76684	2.56643	
1.84794	2.2227	
0.434764	1.31466	
9.98316	0.608137	
0.0801076	2.4632	
9.95509	1.99098	
2.90642	5.57318	
5.59195	8.9438	
4.39534	8.31957	
5.57668	8.43987	
4.75279	8.07527	
3.66186	8.066	
3.189	8.66965	
2.59191	7.50329	
2.35379	9.50721	
1.26956	9.67573	
1.06322	9.12557	
6.3809	6.05862	
6.82726	7.25831	
5.39147	5.70308	
0.378444	7.58155	
1.06599	7.70229	
1.12452	7.86009	
0.607238	8.7693	
0.685232	6.54412	
0.248171	7.20573	
3.54167	9.19494	
3.36747	9.79817	
4.84003	9.2749	
4.38774	8.92156	
5.04281	3.92809	
5.54546	3.64084	
6.74196	2.35945	
7.33972	2.82477	
7.89303	2.29938	
7.77125	2.68135	
6.88247	1.57183	
5.80839	2.25482	
5.38312	2.5787	
9.73161	3.93916	
0.458726	3.56012	
0.675094	3.12511	
2.96785	1.70964	
2.53629	2.14766	
1.74712	1.30501	
1.35312	1.57502	
0.863148	1.2231	
8.98832	9.94593	
9.74597	0.614502	
8.50748	0.63444	
0.441865	2.55288	
2.23884	5.27712	
3.05168	4.4506	
3.3372	5.00667	
1.54574	3.77958	
1.5515	4.25565	
2.21835	3.31691	
2.44281	3.41086	
2.55523	4.33436	
2.23817	4.58096	
0.918594	4.46135	
1.18929	4.54665	
0.319984	4.84889	
1.33322	5.6913	
1.51084	5.43296	
9.4208	5.16217	
0.316204	5.37501	
1.75218	8.67387	
1.74166	8.06733	
2.42866	7.83214	
2.87225	8.63664	
2.40963	9.03534	
5.00683	5.8451	
5.94319	6.17908	
4.84007	6.50546	
5.84092	6.89681	
8.98912	9.90545	
2.75571	1.24339	
2.97513	1.39682	
3.17291	1.31258	
2.5858	0.291925	
2.75144	9.93187	
5.53798	1.26979	
5.44254	0.337176	
4.66454	1.73282	
4.47088	1.00609	
4.44978	1.55736	
2.95319	3.18187	
3.03613	2.91087	
3.99501	3.90737	
3.45031	3.86017	
4.50824	3.41165	
4.27318	3.43765	
3.74296	2.7765	
4.93495	2.51473	
4.59208	2.06847	
3.86698	2.29221	
8.47454	0.646895	
9.32057	1.14904	
8.30055	1.37636	
8.83349	1.99674	
9.38462	1.7738	
4.72038	0.597186	
5.28566	0.272997	
4.04031	9.95534	
3.51977	0.642605	
7.77001	9.64863	
7.52905	0.363318	
7.43755	0.194651	
7.44058	1.34815	
7.34079	1.50587	
6.45664	1.18772	
5.84309	1.45106	
3.58635	0.0254486	
4.80863	9.4467	
6.53186	0.511318	
7.0361	0.138212	
timestep = 6.86
vx	vy
5.88594	0.0621744	
6.5998	9.16986	
6.13392	4.59587	
9.19512	4.36646	
8.90431	4.29956	
9.56689	7.01265	
1.71354	0.432496	
8.45568	3.59761	
5.75775	3.72875	
6.30652	3.33476	
3.7605	5.9203	
5.97536	8.00887	
5.38272	7.06898	
5.36383	7.16637	
4.71376	7.47441	
3.96159	6.51778	
2.37418	7.10293	
2.69564	6.63333	
3.74303	6.78682	
3.86031	7.15538	
6.73645	4.43788	
6.82292	3.65437	
7.76039	3.83803	
7.25042	3.4588	
7.20126	5.54668	
4.97096	4.58007	
4.34058	4.90174	
4.35021	5.43066	
9.49752	6.3805	
0.181311	6.01275	
0.193339	5.45888	
1.53022	7.06322	
1.25241	6.53609	
0.972211	0.0557477	
9.82077	8.15809	
9.07085	7.39258	
9.11303	7.89248	
9.9208	9.38221	
7.75857	7.7987	
6.85389	8.75521	
6.00169	9.26483	
9.07105	2.95218	
8.50893	3.32228	
8.75332	2.20664	
1.00084	3.13892	
1.34766	1.84329	
9.45109	3.07236	
9.64969	3.91483	
4.15871	4.79098	
2.52958	6.23798	
2.95369	5.73172	
1.52569	6.11917	
3.48755	7.57947	
1.17443	9.96618	
7.33235	5.35819	
7.17657	4.71293	
7.71712	4.3799	
8.23978	5.33645	
8.35282	4.76129	
6.02404	4.8873	
5.52121	5.01936	
6.56445	5.56212	
9.03057	5.57261	
9.17173	6.22662	
8.27881	7.00748	
8.2914	6.72148	
7.65929	7.58207	
8.00109	6.44282	
8.39183	5.53588	
6.93838	7.50089	
7.55287	6.42557	
6.53525	8.0701	
7.06736	6.7401	
9.85578	8.95557	
0.0216874	8.76685	
8.7871	8.09518	
8.64392	8.75377	
7.37878	8.82448	
8.52719	9.54616	
8.75377	8.89976	
7.59375	8.60799	
0.398312	9.88559	
6.31898	2.55779	
1.76631	2.56644	
1.84789	2.2226	
0.434291	1.31419	
9.98284	0.607306	
0.0795067	2.46283	
9.95432	1.99035	
2.90636	5.57259	
5.59129	8.94228	
4.39494	8.3188	
5.57663	8.4383	
4.75219	8.07432	
3.66193	8.06501	
3.18974	8.66849	
2.59221	7.503	
2.35359	9.50694	
1.26997	9.6765	
1.06337	9.12656	
6.38181	6.05896	
6.82764	7.25824	
5.39116	5.70325	
0.378405	7.58076	
1.06602	7.70162	
1.1246	7.85969	
0.60794	8.76917	
0.684513	6.54344	
0.24766	7.20505	
3.54188	9.19361	
3.36642	9.79734	
4.83894	9.27358	
4.38751	8.92053	
5.04208	3.92726	
5.54464	3.63942	
6.74185	2.35825	
7.33901	2.82478	
7.89325	2.29926	
7.77138	2.68183	
6.88259	1.57027	
5.80836	2.25404	
5.38231	2.57857	
9.73241	3.94018	
0.459646	3.56054	
0.67543	3.1256	
2.96774	1.70986	
2.53642	2.14725	
1.748	1.30404	
1.35324	1.57421	
0.86361	1.22212	
8.9875	9.94544	
9.74473	0.614573	
8.50708	0.634816	
0.441074	2.5535	
2.23919	5.27704	
3.05209	4.45048	
3.33739	5.00635	
1.54631	3.77904	
1.55268	4.25543	
2.21844	3.31641	
2.4433	3.4104	
2.55589	4.33449	
2.23911	4.58144	
0.919456	4.46129	
1.18987	4.54652	
0.320857	4.84947	
1.33259	5.69074	
1.51085	5.43248	
9.42179	5.16198	
0.316259	5.37561	
1.75128	8.6748	
1.74104	8.06812	
2.42799	7.83248	
2.87185	8.63628	
2.40859	9.03573	
5.00571	5.84518	
5.94356	6.17938	
4.83941	6.50525	
5.84161	6.89776	
8.9889	9.9046	
2.75544	1.24283	
2.97447	1.39707	
3.17294	1.31311	
2.58576	0.29141	
2.75134	9.93114	
5.53721	1.27025	
5.44249	0.336564	
4.66345	1.7338	
4.47124	1.00571	
4.44963	1.55804	
2.95353	3.18155	
3.03666	2.91077	
3.9956	3.90737	
3.45072	3.85976	
4.50796	3.41158	
4.27345	3.43807	
3.74314	2.77666	
4.93401	2.51497	
4.59105	2.06943	
3.86654	2.2928	
8.47414	0.646492	
9.31987	1.14993	
8.30007	1.37607	
8.8335	1.99604	
9.38438	1.77356	
4.72049	0.597761	
5.28597	0.273053	
4.04205	9.95444	
3.52003	0.64247	
7.77012	9.64812	
7.52826	0.362009	
7.43712	0.193471	
7.43975	1.34696	
7.34017	1.5048	
6.45732	1.18571	
5.84307	1.45051	
3.58526	0.024513	
4.80866	9.44537	
6.53132	0.509427	
7.03503	0.136689	
timestep = 6.87
vx	vy
5.8865	0.0626513	
6.6	9.16915	
6.13404	4.59581	
9.19499	4.36685	
8.90451	4.29978	
9.56627	7.01228	
1.7144	0.432147	
8.4553	3.59683	
5.75718	3.72868	
6.3065	3.33359	
3.76083	5.91928	
5.97558	8.00878	
5.38159	7.06902	
5.36331	7.16634	
4.71393	7.47322	
3.96125	6.51663	
2.37337	7.10122	
2.69485	6.63144	
3.74202	6.78548	
3.85978	7.15388	
6.73642	4.43684	
6.82253	3.65331	
7.75942	3.83651	
7.24948	3.45689	
7.20068	5.54637	
4.96992	4.57999	
4.34046	4.9014	
4.35024	5.43042	
9.4972	6.3802	
0.180275	6.01151	
0.19226	5.45779	
1.52985	7.06195	
1.25166	6.53447	
0.972142	0.0557119	
9.82069	8.15674	
9.07034	7.39191	
9.11207	7.89134	
9.91979	9.38108	
7.75857	7.79769	
6.85426	8.75393	
6.00301	9.26422	
9.07057	2.95102	
8.50815	3.32122	
8.7527	2.20473	
1.00059	3.13789	
1.34831	1.84248	
9.45069	3.07192	
9.64912	3.91519	
4.15917	4.78972	
2.52876	6.23642	
2.95357	5.73106	
1.52457	6.1175	
3.48731	7.57738	
1.17455	9.96574	
7.33216	5.35804	
7.17604	4.71198	
7.71632	4.37927	
8.23949	5.33726	
8.35284	4.76161	
6.02377	4.88654	
5.51997	5.01935	
6.56393	5.56087	
9.03013	5.57231	
9.17128	6.22613	
8.27877	7.0075	
8.2911	6.72174	
7.65939	7.58115	
8.0002	6.44305	
8.39144	5.53613	
6.93843	7.5009	
7.55183	6.42628	
6.53575	8.06969	
7.0668	6.7407	
9.85523	8.95458	
0.0219519	8.76543	
8.78658	8.09453	
8.64336	8.75315	
7.37853	8.82277	
8.52628	9.54497	
8.75323	8.89865	
7.59372	8.60698	
0.397385	9.88454	
6.31845	2.55636	
1.76547	2.56515	
1.84791	2.22107	
0.433811	1.31406	
9.98152	0.606713	
0.07947	2.46233	
9.95388	1.98969	
2.90626	5.57177	
5.59247	8.94122	
4.39546	8.31666	
5.57736	8.43704	
4.75277	8.07246	
3.66229	8.06299	
3.19007	8.66678	
2.59161	7.50127	
2.35334	9.50617	
1.26941	9.67591	
1.06282	9.12675	
6.38109	6.05862	
6.82729	7.25914	
5.38974	5.70237	
0.378278	7.57934	
1.06638	7.70016	
1.12537	7.8589	
0.608374	8.76831	
0.683555	6.54222	
0.246704	7.20423	
3.54203	9.19279	
3.36578	9.79679	
4.83955	9.27293	
4.38768	8.91958	
5.04118	3.92741	
5.54354	3.63959	
6.74178	2.3575	
7.33893	2.82354	
7.89304	2.2982	
7.77099	2.68066	
6.88232	1.57019	
5.80756	2.25356	
5.38128	2.57867	
9.73213	3.94047	
0.459977	3.5606	
0.675379	3.12487	
2.9684	1.70836	
2.53696	2.14554	
1.74913	1.30376	
1.35416	1.57442	
0.863996	1.22244	
8.98649	9.94444	
9.74343	0.613942	
8.50644	0.634191	
0.441033	2.55322	
2.23872	5.2758	
3.05212	4.44862	
3.33775	5.00516	
1.54607	3.77863	
1.553	4.25493	
2.21757	3.31572	
2.44303	3.40936	
2.55584	4.33338	
2.23907	4.58065	
0.920168	4.46135	
1.1904	4.54622	
0.321059	4.84981	
1.3318	5.68984	
1.51072	5.43218	
9.42146	5.16194	
0.315704	5.37514	
1.75143	8.6748	
1.74158	8.0674	
2.4284	7.83092	
2.87249	8.63456	
2.40872	9.03491	
5.00457	5.84432	
5.94287	6.17848	
4.83853	6.50406	
5.84075	6.89794	
8.98736	9.90348	
2.75589	1.24162	
2.9742	1.39591	
3.17212	1.31231	
2.58575	0.289953	
2.75114	9.92949	
5.53578	1.27098	
5.44237	0.336694	
4.66212	1.73325	
4.47066	1.00542	
4.44825	1.55737	
2.95391	3.18017	
3.0374	2.90915	
3.99617	3.90567	
3.45143	3.85833	
4.50782	3.41058	
4.27437	3.43646	
3.74446	2.775	
4.93347	2.51512	
4.5906	2.06872	
3.86689	2.29105	
8.47304	0.645858	
9.31916	1.14971	
8.29928	1.37523	
8.83311	1.99471	
9.38353	1.77274	
4.71976	0.597623	
5.28611	0.272086	
4.04356	9.95426	
3.5197	0.642488	
7.76881	9.64673	
7.52691	0.36129	
7.43575	0.192461	
7.4388	1.34612	
7.33984	1.50422	
6.45663	1.18615	
5.84189	1.45164	
3.58464	0.0245742	
4.8091	9.44447	
6.53099	0.509616	
7.03432	0.13573	
timestep = 6.88
vx	vy
5.88593	0.0628645	
6.59944	9.16893	
6.1335	4.59488	
9.195	4.36666	
8.90481	4.29979	
9.56538	7.01222	
1.71393	0.431446	
8.45514	3.59609	
5.75659	3.72721	
6.3066	3.33145	
3.76047	5.91947	
5.97456	8.01	
5.38171	7.06959	
5.36325	7.1675	
4.71437	7.47331	
3.96147	6.51697	
2.37267	7.10073	
2.69452	6.63145	
3.74249	6.78585	
3.85992	7.15386	
6.73639	4.43524	
6.82344	3.65094	
7.75954	3.8349	
7.24979	3.45459	
7.19882	5.5454	
4.9701	4.5802	
4.3409	4.902	
4.35001	5.43132	
9.49592	6.3806	
0.179308	6.01139	
0.19135	5.45791	
1.52972	7.06131	
1.25132	6.53449	
0.971258	0.0552474	
9.82071	8.15597	
9.06944	7.39173	
9.11167	7.89001	
9.91914	9.38129	
7.7581	7.79633	
6.8541	8.75383	
6.00193	9.26437	
9.07069	2.95085	
8.50783	3.32046	
8.75275	2.20474	
1.00103	3.13728	
1.34837	1.84259	
9.45136	3.07146	
9.64948	3.91482	
4.15873	4.79003	
2.52896	6.23622	
2.95423	5.73131	
1.5243	6.11752	
3.48695	7.57626	
1.17372	9.96507	
7.3308	5.35772	
7.17541	4.71118	
7.71655	4.37837	
8.23906	5.33689	
8.35311	4.76149	
6.02328	4.88701	
5.52039	5.02015	
6.56305	5.56054	
9.0298	5.57275	
9.17015	6.22699	
8.27784	7.00681	
8.29034	6.72178	
7.65935	7.57956	
7.99934	6.4423	
8.39117	5.53595	
6.93822	7.50032	
7.5504	6.42477	
6.5351	8.07009	
7.0664	6.73983	
9.85481	8.95445	
0.0220142	8.76517	
8.78581	8.09282	
8.64337	8.7524	
7.37951	8.82265	
8.5264	9.5451	
8.75345	8.89841	
7.59404	8.60656	
0.396522	9.88419	
6.3187	2.55521	
1.76575	2.56473	
1.8475	2.22094	
0.43313	1.31368	
9.98021	0.606275	
0.0807757	2.46154	
9.95403	1.98958	
2.9069	5.57216	
5.59092	8.94146	
4.39467	8.31558	
5.57642	8.43719	
4.75229	8.07158	
3.66185	8.06183	
3.18941	8.66668	
2.59136	7.50007	
2.3519	9.50545	
1.26833	9.67541	
1.06243	9.12629	
6.38123	6.05877	
6.82698	7.2594	
5.39047	5.70287	
0.378469	7.57932	
1.06674	7.69947	
1.12579	7.85771	
0.608491	8.76827	
0.683372	6.54186	
0.246675	7.2039	
3.54104	9.1934	
3.36478	9.79741	
4.8382	9.27281	
4.38668	8.91935	
5.04135	3.92676	
5.54293	3.63849	
6.74288	2.35628	
7.33929	2.82149	
7.89317	2.29785	
7.77112	2.67924	
6.88355	1.57026	
5.80811	2.25245	
5.38148	2.57703	
9.73192	3.93986	
0.46014	3.55953	
0.67631	3.12409	
2.96846	1.70893	
2.53671	2.14542	
1.74854	1.30364	
1.35381	1.57365	
0.863658	1.22107	
8.98663	9.94328	
9.74295	0.613501	
8.50683	0.632954	
0.442224	2.55287	
2.23958	5.27579	
3.05221	4.4488	
3.33741	5.00556	
1.54598	3.77772	
1.55302	4.25414	
2.21727	3.31495	
2.44304	3.4089	
2.5561	4.33338	
2.23917	4.58056	
0.919188	4.46002	
1.19025	4.54498	
0.319792	4.849	
1.33142	5.68929	
1.5108	5.43173	
9.42106	5.16207	
0.314873	5.37443	
1.75134	8.6743	
1.74199	8.06658	
2.42854	7.82992	
2.87223	8.6346	
2.40796	9.03519	
5.00431	5.84452	
5.9437	6.17897	
4.8384	6.50413	
5.84063	6.89846	
8.98657	9.90282	
2.75548	1.24227	
2.97391	1.39642	
3.17245	1.31237	
2.58529	0.289828	
2.75018	9.92924	
5.53654	1.26997	
5.44242	0.336718	
4.66327	1.73204	
4.47046	1.00391	
4.44866	1.55669	
2.9547	3.18009	
3.03814	2.90922	
3.99615	3.906	
3.45159	3.85895	
4.50769	3.41029	
4.27437	3.43708	
3.7445	2.77599	
4.93362	2.51446	
4.59066	2.06865	
3.86677	2.2919	
8.4729	0.644304	
9.3191	1.14926	
8.299	1.37429	
8.83329	1.99441	
9.3833	1.77247	
4.71898	0.597558	
5.28584	0.272544	
4.04377	9.95414	
3.51913	0.642132	
7.76921	9.64664	
7.5269	0.360558	
7.43592	0.192395	
7.43873	1.34613	
7.34009	1.50438	
6.45774	1.18686	
5.84274	1.45152	
